state,year,line,company_name_raw,premium_written,total_complaints,confirmed_complaints,complaint_index,source_pdf
OR,2022,life,PROVIDENT AMERICAN LIFE & HEALTH INSURANCE COMPANY,18314,0,0,0.0,life_2022.pdf
OR,2022,life,PROVIDENT LIFE & ACCIDENT INSURANCE COMPANY,1275458,0,0,0.0,life_2022.pdf
OR,2022,life,PRUCO LIFE INSURANCE COMPANY,44302999,0,0,0.0,life_2022.pdf
OR,2022,life,PRUDENTIAL INSURANCE COMPANY OF AMERICA,29795299,2,0,0.0,life_2022.pdf
OR,2022,life,PURITAN LIFE INSURANCE COMPANY OF AMERICA,34212,0,0,0.0,life_2022.pdf
OR,2022,life,RELIABLE LIFE INSURANCE COMPANY (THE),2106,0,0,0.0,life_2022.pdf
OR,2022,life,RELIANCE STANDARD LIFE INSURANCE COMPANY,876125,0,0,0.0,life_2022.pdf
OR,2022,life,RELIASTAR LIFE INSURANCE COMPANY,10806120,3,1,6.16,life_2022.pdf
OR,2022,life,RELIASTAR LIFE INSURANCE COMPANY OF NEW YORK,75461,0,0,0.0,life_2022.pdf
OR,2022,life,RENAISSANCE LIFE & HEALTH INSURANCE COMPANY OF AMERICA,121,0,0,0.0,life_2022.pdf
OR,2022,life,RESERVE NATIONAL INSURANCE COMPANY,35075,0,0,0.0,life_2022.pdf
OR,2022,life,RIVERSOURCE LIFE INSURANCE COMPANY,14041250,0,0,0.0,life_2022.pdf
OR,2022,life,ROYAL ARCANUM (SUPREME COUNCIL OF THE),3931,0,0,0.0,life_2022.pdf
OR,2022,life,ROYAL NEIGHBORS OF AMERICA,874577,0,0,0.0,life_2022.pdf
OR,2022,life,"S.USA LIFE INSURANCE COMPANY, INC.",390295,0,0,0.0,life_2022.pdf
OR,2022,life,SAGICOR LIFE INSURANCE COMPANY,353789,0,0,0.0,life_2022.pdf
OR,2022,life,SAVINGS BANK MUTUAL LIFE INSURANCE COMPANY OF MASSACHUSETTS (THE),1827355,0,0,0.0,life_2022.pdf
OR,2022,life,"SBLI USA LIFE INSURANCE COMPANY, INC.",14611,0,0,0.0,life_2022.pdf
OR,2022,life,SECURIAN LIFE INSURANCE COMPANY,20195870,0,0,0.0,life_2022.pdf
OR,2022,life,SECURITY BENEFIT LIFE INSURANCE COMPANY,85389,0,0,0.0,life_2022.pdf
OR,2022,life,SECURITY LIFE OF DENVER INSURANCE COMPANY,4120071,1,0,0.0,life_2022.pdf
OR,2022,life,SECURITY MUTUAL LIFE INSURANCE COMPANY OF NEW YORK,396923,0,0,0.0,life_2022.pdf
OR,2022,life,SECURITY NATIONAL LIFE INSURANCE COMPANY,70897,0,0,0.0,life_2022.pdf
OR,2022,life,SENIOR LIFE INSURANCE COMPANY,129371,0,0,0.0,life_2022.pdf
OR,2022,life,SENTINEL SECURITY LIFE INSURANCE COMPANY,206066,0,0,0.0,life_2022.pdf
OR,2022,life,SENTRY LIFE INSURANCE COMPANY,237289,0,0,0.0,life_2022.pdf
OR,2022,life,SHENANDOAH LIFE INSURANCE COMPANY,8935,1,0,0.0,life_2022.pdf
OR,2022,life,SILAC INSURANCE COMPANY,130949,0,0,0.0,life_2022.pdf
OR,2022,life,SONS OF NORWAY,190048,0,0,0.0,life_2022.pdf
OR,2022,life,STANDARD INSURANCE COMPANY,49704256,3,0,0.0,life_2022.pdf
OR,2022,life,STANDARD LIFE AND ACCIDENT INSURANCE COMPANY,46057,1,0,0.0,life_2022.pdf
OR,2022,life,STANDARD SECURITY LIFE INSURANCE COMPANY OF NEW YORK,49,0,0,0.0,life_2022.pdf
OR,2022,life,STARMOUNT LIFE INSURANCE COMPANY,24364,0,0,0.0,life_2022.pdf
OR,2022,life,STATE FARM LIFE INSURANCE COMPANY,71954487,6,2,1.85,life_2022.pdf
OR,2022,life,STATE LIFE INSURANCE COMPANY (THE),3336236,0,0,0.0,life_2022.pdf
OR,2022,life,STATE MUTUAL INSURANCE COMPANY,19740,0,0,0.0,life_2022.pdf
OR,2022,life,STERLING INVESTORS LIFE INSURANCE COMPANY,12749,0,0,0.0,life_2022.pdf
OR,2022,life,STERLING LIFE INSURANCE COMPANY,22846,0,0,0.0,life_2022.pdf
OR,2022,life,SUN LIFE AND HEALTH INSURANCE COMPANY (U.S.),177726,0,0,0.0,life_2022.pdf
OR,2022,life,SUN LIFE ASSURANCE COMPANY OF CANADA,6494384,0,0,0.0,life_2022.pdf
OR,2022,life,SURETY LIFE INSURANCE COMPANY,404443,1,0,0.0,life_2022.pdf
OR,2022,life,SYMETRA LIFE INSURANCE COMPANY,8389926,3,0,0.0,life_2022.pdf
OR,2022,life,SYMETRA NATIONAL LIFE INSURANCE COMPANY,10635,0,0,0.0,life_2022.pdf
OR,2022,life,TALCOTT RESOLUTION LIFE AND ANNUITY INSURANCE COMPANY,4994630,3,0,0.0,life_2022.pdf
OR,2022,life,TALCOTT RESOLUTION LIFE INSURANCE COMPANY,296532,1,0,0.0,life_2022.pdf
OR,2022,life,TEACHERS INSURANCE AND ANNUITY ASSOCIATION OF AMERICA,1475415,0,0,0.0,life_2022.pdf
OR,2022,life,TEXAS LIFE INSURANCE COMPANY,4548266,1,0,0.0,life_2022.pdf
OR,2022,life,THRIVENT FINANCIAL FOR LUTHERANS,15706533,0,0,0.0,life_2022.pdf
OR,2022,life,TIAA-CREF LIFE INSURANCE COMPANY,2353598,0,0,0.0,life_2022.pdf
OR,2022,life,TIER ONE INSURANCE COMPANY,1986,0,0,0.0,life_2022.pdf
OR,2022,life,TRANS WORLD ASSURANCE COMPANY,50854,0,0,0.0,life_2022.pdf
OR,2022,life,TRANSAMERICA FINANCIAL LIFE INSURANCE COMPANY,50302,0,0,0.0,life_2022.pdf
OR,2022,life,TRANSAMERICA LIFE INSURANCE COMPANY,29435546,12,2,4.52,life_2022.pdf
OR,2022,life,TRUSTMARK INSURANCE COMPANY,627804,0,0,0.0,life_2022.pdf
OR,2022,life,U.S. FINANCIAL LIFE INSURANCE COMPANY,649366,5,3,307.5,life_2022.pdf
OR,2022,life,UNICARE LIFE & HEALTH INSURANCE COMPANY,363,0,0,0.0,life_2022.pdf
OR,2022,life,UNIFIED LIFE INSURANCE COMPANY,6897,0,0,0.0,life_2022.pdf
OR,2022,life,UNION FIDELITY LIFE INSURANCE COMPANY,33629,0,0,0.0,life_2022.pdf
OR,2022,life,UNION LABOR LIFE INSURANCE COMPANY,307220,0,0,0.0,life_2022.pdf
OR,2022,life,UNION SECURITY INSURANCE COMPANY,663136,0,0,0.0,life_2022.pdf
OR,2022,life,UNITED AMERICAN INSURANCE COMPANY,68470,1,0,0.0,life_2022.pdf
OR,2022,life,UNITED COMMERCIAL TRAVELERS OF AMERICA(THE ORDER OF),13442,0,0,0.0,life_2022.pdf
OR,2022,life,UNITED FIDELITY LIFE INSURANCE COMPANY,25782,0,0,0.0,life_2022.pdf
OR,2022,life,UNITED HERITAGE LIFE INSURANCE COMPANY,1367777,0,0,0.0,life_2022.pdf
OR,2022,life,UNITED HOME LIFE INSURANCE COMPANY,412624,0,0,0.0,life_2022.pdf
OR,2022,life,UNITED INSURANCE COMPANY OF AMERICA,4708,0,0,0.0,life_2022.pdf
OR,2022,life,UNITED LIFE INSURANCE COMPANY,7197455,0,0,0.0,life_2022.pdf
OR,2022,life,UNITED OF OMAHA LIFE INSURANCE COMPANY,24193453,2,0,0.0,life_2022.pdf
OR,2022,life,UNITED SECURITY ASSURANCE COMPANY OF PENNSYLVANIA,4441,0,0,0.0,life_2022.pdf
OR,2022,life,UNITED STATES LETTER CARRIERS MUTUAL BENEFIT ASSOCIATION,6375,0,0,0.0,life_2022.pdf
OR,2022,life,UNITED STATES LIFE INSURANCE COMPANY IN THE CITY OF NEW YORK (THE),94372,0,0,0.0,life_2022.pdf
OR,2022,life,UNITED WORLD LIFE INSURANCE COMPANY,6044,0,0,0.0,life_2022.pdf
OR,2022,life,UNITEDHEALTHCARE INSURANCE COMPANY,1376027,0,0,0.0,life_2022.pdf
OR,2022,life,UNITY FINANCIAL LIFE INSURANCE COMPANY,25186,1,0,0.0,life_2022.pdf
OR,2022,life,UNIVERSAL GUARANTY LIFE INSURANCE COMPANY,4796,0,0,0.0,life_2022.pdf
OR,2022,life,UNUM LIFE INSURANCE COMPANY OF AMERICA,24343654,0,0,0.0,life_2022.pdf
OR,2022,life,USAA LIFE INSURANCE COMPANY,13300093,0,0,0.0,life_2022.pdf
OR,2022,life,USABLE LIFE DBA USABLE LIFE INSURANCE COMPANY,285293,0,0,0.0,life_2022.pdf
OR,2022,life,VANTIS LIFE INSURANCE COMPANY,88996,0,0,0.0,life_2022.pdf
OR,2022,life,VENERABLE INSURANCE AND ANNUITY COMPANY,267942,0,0,0.0,life_2022.pdf
OR,2022,life,VOYA RETIREMENT INSURANCE AND ANNUITY COMPANY,334907,0,0,0.0,life_2022.pdf
OR,2022,life,WASHINGTON NATIONAL INSURANCE COMPANY,158120,0,0,0.0,life_2022.pdf
OR,2022,life,WEST COAST LIFE INSURANCE COMPANY,4535784,0,0,0.0,life_2022.pdf
OR,2022,life,WESTERN AND SOUTHERN LIFE INSURANCE COMPANY (THE),149323,0,0,0.0,life_2022.pdf
OR,2022,life,WESTERN UNITED LIFE ASSURANCE COMPANY,333,0,0,0.0,life_2022.pdf
OR,2022,life,WESTERN-SOUTHERN LIFE ASSURANCE COMPANY,904537,0,0,0.0,life_2022.pdf
OR,2022,life,WILCAC LIFE INSURANCE COMPANY,735048,0,0,0.0,life_2022.pdf
OR,2022,life,WILLIAM PENN LIFE INSURANCE COMPANY OF NEW YORK,78776,0,0,0.0,life_2022.pdf
OR,2022,life,WILTON REASSURANCE LIFE COMPANY OF NEW YORK,81257,0,0,0.0,life_2022.pdf
OR,2022,life,WOMAN'S LIFE INSURANCE SOCIETY,4083,0,0,0.0,life_2022.pdf
OR,2022,life,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,180670,0,0,0.0,life_2022.pdf
OR,2022,life,WYSH LIFE AND HEALTH INSURANCE COMPANY,1172,0,0,0.0,life_2022.pdf
OR,2022,life,ZURICH AMERICAN LIFE INSURANCE COMPANY,854031,0,0,0.0,life_2022.pdf
OR,2022,long_term_care,ABILITY INSURANCE COMPANY,2568631,1,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,AETNA LIFE INSURANCE COMPANY,191486,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,AF&L INSURANCE COMPANY,34489,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,ALLIANZ LIFE INSURANCE COMPANY OF NORTH AMERICA,2366144,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,AMERICAN FAMILY LIFE ASSURANCE COMPANY OF COLUMBUS,120513,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,AMERICAN FAMILY MUTUAL INSURANCE COMPANY S.I.,32573,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,AMERICAN FIDELITY ASSURANCE COMPANY,338909,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,AMERICAN GENERAL LIFE INSURANCE COMPANY,203419,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,AMERICAN HEALTH AND LIFE INSURANCE COMPANY,1358,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,AMERICAN HERITAGE LIFE INSURANCE COMPANY,6471,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,AMERICAN REPUBLIC INSURANCE COMPANY,44497,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,ASSURITY LIFE INSURANCE COMPANY,8836,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,BANKERS LIFE AND CASUALTY COMPANY,4255121,7,3,10.73,long_term_care_2022.pdf
OR,2022,long_term_care,BERKSHIRE LIFE INSURANCE COMPANY OF AMERICA,109417,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,BRIGHTHOUSE LIFE INSURANCE COMPANY,673241,1,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,CATHOLIC ORDER OF FORESTERS,2124,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,CENTRAL STATES HEALTH & LIFE CO OF OMAHA,2629,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,CMFG LIFE INSURANCE COMPANY,318408,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,COMBINED INSURANCE COMPANY OF AMERICA,1434,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,CONNECTICUT GENERAL LIFE INSURANCE COMPANY,8616,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,CONTINENTAL CASUALTY COMPANY,6220883,10,2,4.89,long_term_care_2022.pdf
OR,2022,long_term_care,CONTINENTAL GENERAL INSURANCE COMPANY,296887,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,COUNTRY LIFE INSURANCE COMPANY,1725373,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,EVERLAKE LIFE INSURANCE COMPANY,3859,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,FARMERS NEW WORLD LIFE INSURANCE COMPANY,239674,2,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,"FIDELITY LIFE ASSOCIATION, A LEGAL RESERVE LIFE INSURANCE COMPANY",424,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,GENWORTH LIFE AND ANNUITY INSURANCE COMPANY,13350,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,GENWORTH LIFE INSURANCE COMPANY,25355041,8,1,0.6,long_term_care_2022.pdf
OR,2022,long_term_care,GERBER LIFE INSURANCE COMPANY,13357,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,GUARANTEE TRUST LIFE INSURANCE COMPANY,738,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,JACKSON NATIONAL LIFE INSURANCE COMPANY,201701,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,JOHN ALDEN LIFE INSURANCE COMPANY,7758,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,JOHN HANCOCK LIFE & HEALTH INSURANCE COMPANY,154417,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,JOHN HANCOCK LIFE INSURANCE COMPANY (U.S.A.),18877331,8,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,KNIGHTS OF COLUMBUS,626979,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,LIFESECURE INSURANCE COMPANY,1377245,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,LINCOLN NATIONAL LIFE INSURANCE COMPANY (THE),20080,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY,1463474,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,MASSMUTUAL ASCEND LIFE INSURANCE COMPANY,62232,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,MEDAMERICA INSURANCE COMPANY,868181,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,MEDICO INSURANCE COMPANY,56897,1,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,METROPOLITAN LIFE INSURANCE COMPANY,7254064,4,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,MUTUAL OF OMAHA INSURANCE COMPANY,5669418,1,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,NATIONAL GUARDIAN LIFE INSURANCE COMPANY,184061,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,NEW YORK LIFE INSURANCE COMPANY,3930513,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,NORTHWESTERN LONG TERM CARE INSURANCE COMPANY,10146572,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,PHYSICIANS MUTUAL INSURANCE COMPANY,657058,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,PRINCIPAL LIFE INSURANCE COMPANY,1149,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,PROVIDENT LIFE & ACCIDENT INSURANCE COMPANY,885953,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,PRUDENTIAL INSURANCE COMPANY OF AMERICA,3478234,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,REGENCE BLUECROSS BLUESHIELD OF OREGON,431283,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,RELIASTAR LIFE INSURANCE COMPANY,1436,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,RIVERSOURCE LIFE INSURANCE COMPANY,2217477,2,1,6.86,long_term_care_2022.pdf
OR,2022,long_term_care,SENTRY INSURANCE COMPANY,21911,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,SILAC INSURANCE COMPANY,2761021,4,1,5.51,long_term_care_2022.pdf
OR,2022,long_term_care,STANDARD LIFE AND ACCIDENT INSURANCE COMPANY,9637,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,6389797,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,STATE LIFE INSURANCE COMPANY (THE),71661,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,STERLING LIFE INSURANCE COMPANY,2492,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,TALCOTT RESOLUTION LIFE INSURANCE COMPANY,10949,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,TEACHERS INSURANCE AND ANNUITY ASSOCIATION OF AMERICA,103764,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,THRIVENT FINANCIAL FOR LUTHERANS,2493415,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,TIAA-CREF LIFE INSURANCE COMPANY,86807,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,TRANSAMERICA FINANCIAL LIFE INSURANCE COMPANY,5633,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,TRANSAMERICA LIFE INSURANCE COMPANY,5071738,11,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,UNION LABOR LIFE INSURANCE COMPANY,2378,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,UNION SECURITY INSURANCE COMPANY,635807,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,UNITED AMERICAN INSURANCE COMPANY,14610,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,UNITED LIFE INSURANCE COMPANY,33,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,UNITED OF OMAHA LIFE INSURANCE COMPANY,1372408,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,UNITED SECURITY ASSURANCE COMPANY OF PENNSYLVANIA,26916,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,UNUM LIFE INSURANCE COMPANY OF AMERICA,14110118,4,1,1.08,long_term_care_2022.pdf
OR,2022,long_term_care,WASHINGTON NATIONAL INSURANCE COMPANY,12060,0,0,0.0,long_term_care_2022.pdf
OR,2022,long_term_care,WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY,1993,0,0,0.0,long_term_care_2022.pdf
OR,2023,annuities,1891 FINANCIAL LIFE INSURANCE,513204,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,AETNA LIFE INSURANCE COMPANY,9683,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,ALLIANZ LIFE INSURANCE COMPANY OF NORTH AMERICA,73322562,7,0,0.0,annuities_2023.pdf
OR,2023,annuities,AMERICAN BANKERS LIFE ASSURANCE CO OF FLORIDA,10,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,AMERICAN EQUITY INVESTMENT LIFE INSURANCE COMPANY,58965833,1,0,0.0,annuities_2023.pdf
OR,2023,annuities,AMERICAN FAMILY LIFE INSURANCE COMPANY,51779,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,AMERICAN FIDELITY ASSURANCE COMPANY,22963292,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,AMERICAN GENERAL LIFE INSURANCE COMPANY,101686574,1,0,0.0,annuities_2023.pdf
OR,2023,annuities,AMERICAN HERITAGE LIFE INSURANCE COMPANY,7000,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,AMERICAN LIFE & SECURITY CORP.,9540287,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,AMERICAN MEMORIAL LIFE INSURANCE COMPANY,7065,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,AMERICAN NATIONAL INSURANCE COMPANY,30425152,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,AMERICAN UNITED LIFE INSURANCE COMPANY,65242912,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,AMERICAN-AMICABLE LIFE INSURANCE COMPANY OF TEXAS,69509,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,AMERICO FINANCIAL LIFE AND ANNUITY INSURANCE COMPANY,7194194,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,AMERITAS LIFE INSURANCE CORPORATION,16946070,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,AMICA LIFE INSURANCE COMPANY,5900,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,ANNUITY INVESTORS LIFE INSURANCE COMPANY,142353,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,ASPIDA LIFE INSURANCE COMPANY,19979537,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,ASSURED LIFE ASSOCIATION,19503,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,ATHENE ANNUITY & LIFE ASSURANCE COMPANY,10000,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,ATHENE ANNUITY & LIFE ASSURANCE COMPANY OF NEW YORK,1200,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,ATHENE ANNUITY AND LIFE COMPANY,437167461,1,1,0.96,annuities_2023.pdf
OR,2023,annuities,ATLANTIC COAST LIFE INSURANCE COMPANY,4877353,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,AUGUSTAR LIFE INSURANCE COMPANY,14042648,1,0,0.0,annuities_2023.pdf
OR,2023,annuities,BANKERS LIFE AND CASUALTY COMPANY,20455120,1,1,20.42,annuities_2023.pdf
OR,2023,annuities,BANNER LIFE INSURANCE COMPANY,8214368,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,BENEFICIAL LIFE INSURANCE COMPANY,42550,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,BRIGHTHOUSE LIFE INSURANCE COMPANY,35285489,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,C. M. LIFE INSURANCE COMPANY,1472966,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,CATHOLIC ORDER OF FORESTERS,3800,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,CHESAPEAKE LIFE INSURANCE COMPANY (THE),3150,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,CINCINNATI LIFE INSURANCE COMPANY (THE),1008,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,CLEAR SPRING LIFE AND ANNUITY COMPANY,5278675,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,CMFG LIFE INSURANCE COMPANY,3861193,1,0,0.0,annuities_2023.pdf
OR,2023,annuities,COMMONWEALTH ANNUITY AND LIFE INSURANCE COMPANY,68577,1,0,0.0,annuities_2023.pdf
OR,2023,annuities,CONTINENTAL GENERAL INSURANCE COMPANY,1200,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,COUNTRY INVESTORS LIFE ASSURANCE COMPANY,7998009,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,DELAWARE LIFE INSURANCE COMPANY,59410448,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,EAGLE LIFE INSURANCE COMPANY,26342682,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,EMC NATIONAL LIFE COMPANY,1200,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,EMPOWER ANNUITY INSURANCE COMPANY OF AMERICA,1317605,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,EQUITABLE FINANCIAL LIFE INSURANCE COMPANY,50199501,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,EQUITABLE FINANCIAL LIFE INSURANCE COMPANY OF AMERICA,29415335,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,EQUITRUST LIFE INSURANCE COMPANY,16884758,1,0,0.0,annuities_2023.pdf
OR,2023,annuities,"EVERENCE ASSOCIATION, INC.",614244,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,EVERLAKE LIFE INSURANCE COMPANY,70213,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,FARM BUREAU LIFE INSURANCE COMPANY,65715,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,FARMERS NEW WORLD LIFE INSURANCE COMPANY,553676,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,FEDERATED LIFE INSURANCE COMPANY,10000,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,FIDELITY & GUARANTY LIFE INSURANCE COMPANY,116353493,6,5,17.95,annuities_2023.pdf
OR,2023,annuities,FIDELITY INVESTMENTS LIFE INSURANCE COMPANY,17103782,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,FIDELITY SECURITY LIFE INSURANCE COMPANY,5566,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,FIRST CATHOLIC SLOVAK LADIES ASSOCIATION OF THE UNITED STATES OF AMERICA,565,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,FORETHOUGHT LIFE INSURANCE COMPANY,104743421,2,0,0.0,annuities_2023.pdf
OR,2023,annuities,FORTITUDE LIFE INSURANCE & ANNUITY COMPANY,1257032,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,FUNERAL DIRECTORS LIFE INSURANCE COMPANY,373490,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,GAINBRIDGE LIFE INSURANCE COMPANY,339002,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,GENWORTH LIFE AND ANNUITY INSURANCE COMPANY,104415,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,GENWORTH LIFE INSURANCE COMPANY,2400,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,GOVERNMENT PERSONNEL MUTUAL LIFE INSURANCE COMPANY,325,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,GPM HEALTH AND LIFE INSURANCE COMPANY,56478,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,GREAT SOUTHERN LIFE INSURANCE COMPANY,2180,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,GREAT WESTERN INSURANCE COMPANY,110387,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,GUARANTEE TRUST LIFE INSURANCE COMPANY,224,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,GUARANTY INCOME LIFE INSURANCE COMPANY,47196013,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,"GUARDIAN INSURANCE & ANNUITY COMPANY, INC. (THE)",43313381,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,HCC LIFE INSURANCE COMPANY,3288,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,HOMESTEADERS LIFE COMPANY,273245,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,HORACE MANN LIFE INSURANCE COMPANY,8803009,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,IA AMERICAN LIFE INSURANCE COMPANY,10857,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,IBEXIS LIFE & ANNUITY INSURANCE COMPANY,3127640,0,0,0.0,annuities_2023.pdf
OR,2023,annuities,IDEALIFE INSURANCE COMPANY,52,0,0,0.0,annuities_2023.pdf
