year,line,naic_code,company_name,premium,complaints,complaint_index,source_file
2016,life,65900,Wilco Life Ins Co,2650608.0,13,72.36,2016_life.pdf
2017,annuity,90611,Allianz Life Ins Co Of N Amer,172653915.0,1,2.25,2017_annuity.pdf
2017,annuity,60895,American United Life Ins Co,294770140.0,4,5.28,2017_annuity.pdf
2017,annuity,61689,Athene Ann & Life Co,153494529.0,3,7.6,2017_annuity.pdf
2017,annuity,87726,Brighthouse Life Ins Co,80972282.0,1,4.8,2017_annuity.pdf
2017,annuity,79227,Pruco Life Ins Co,106773207.0,1,3.64,2017_annuity.pdf
2017,annuity,68241,Prudential Ins Co Of Amer,191927244.0,1,2.03,2017_annuity.pdf
2017,annuity,68381,Reliance Standard Life Ins Co,36250129.0,1,10.73,2017_annuity.pdf
2017,annuity,70483,Western and Southern Life Insurance Co,,1,,2017_annuity.pdf
2017,auto,44245,21st Century Assur Co,1126992.0,1,12.98,2017_auto.pdf
2017,auto,22667,Ace Amer Ins Co,6818835.0,1,2.15,2017_auto.pdf
2017,auto,42579,Allied Prop & Cas Ins Co,9348636.0,1,1.56,2017_auto.pdf
2017,auto,19240,Allstate Ind Co,9380967.0,2,3.12,2017_auto.pdf
2017,auto,19232,Allstate Ins Co,26803382.0,4,2.18,2017_auto.pdf
2017,auto,17230,Allstate Prop & Cas Ins Co,233727004.0,16,1.0,2017_auto.pdf
2017,auto,10730,American Access Cas Co,18370556.0,6,4.78,2017_auto.pdf
2017,auto,19275,American Family Mut Ins Co SI,105497365.0,12,1.66,2017_auto.pdf
2017,auto,10864,American Freedom Ins Co,10464341.0,10,13.98,2017_auto.pdf
2017,auto,28401,American Natl Prop & Cas Co,6334686.0,1,2.31,2017_auto.pdf
2017,auto,19992,American Select Ins Co,19593305.0,2,1.49,2017_auto.pdf
2017,auto,19283,American Standard Ins Co of WI,5478415.0,1,2.67,2017_auto.pdf
2017,auto,37214,American States Preferred Ins Co,10456815.0,1,1.4,2017_auto.pdf
2017,auto,11150,Arch Ins Co,6453691.0,1,2.27,2017_auto.pdf
2017,auto,11558,AssuranceAmerica Ins Co,5463895.0,1,2.68,2017_auto.pdf
2017,auto,18988,Auto Owners Ins Co,114691864.0,5,0.64,2017_auto.pdf
2017,auto,19658,Bristol W Ins Co,15258233.0,3,2.88,2017_auto.pdf
2017,auto,37770,CSAA Gen Ins Co,21594213.0,1,0.68,2017_auto.pdf
2017,auto,22640,Consolidated Ins Co,55840770.0,10,2.62,2017_auto.pdf
2017,auto,35289,Continental Ins Co,1001305.0,1,14.61,2017_auto.pdf
2017,auto,42587,Depositors Ins Co,30041847.0,1,0.49,2017_auto.pdf
2017,auto,13688,Elephant Ins Co,4742452.0,1,3.08,2017_auto.pdf
2017,auto,21326,Empire Fire & Marine Ins Co,6279485.0,1,2.33,2017_auto.pdf
2017,auto,26271,Erie Ins Exchange,156630.0,4,,2017_auto.pdf
2017,auto,25712,Esurance Ins Co,17490230.0,2,1.67,2017_auto.pdf
2017,auto,10336,First Acceptance Ins Co Inc,9721986.0,4,6.02,2017_auto.pdf
2017,auto,13587,First Chicago Ins Co,22770536.0,3,1.93,2017_auto.pdf
2017,auto,11185,Foremost Ins Co Grand Rapids MI,3035976.0,1,4.82,2017_auto.pdf
2017,auto,14249,Founders Ins Co,24516935.0,18,10.74,2017_auto.pdf
2017,auto,13986,Frankenmuth Mut Ins Co,3510809.0,1,4.17,2017_auto.pdf
2017,auto,14138,GEICO Advantage Ins Co,29078992.0,2,1.01,2017_auto.pdf
2017,auto,14139,GEICO Choice Ins Co,27158942.0,3,1.62,2017_auto.pdf
2017,auto,14137,GEICO Secure Ins Co,20362765.0,1,0.72,2017_auto.pdf
2017,auto,21253,Garrison Prop & Cas Ins Co,10799.0,2,,2017_auto.pdf
2017,auto,41491,Geico Cas Co,98966033.0,9,1.33,2017_auto.pdf
2017,auto,35882,Geico Gen Ins Co,31271436.0,1,0.47,2017_auto.pdf
2017,auto,22055,Geico Ind Co,17446916.0,1,0.84,2017_auto.pdf
2017,auto,10648,Geneva Ins Co,1641309.0,3,26.74,2017_auto.pdf
2017,auto,22063,Government Employees Ins Co,9882976.0,1,1.48,2017_auto.pdf
2017,auto,10322,Grange Ind Ins Co,6853804.0,1,2.13,2017_auto.pdf
2017,auto,16144,Grinnell Select Ins Co,6124176.0,1,2.39,2017_auto.pdf
2017,auto,15032,Guideone Mut Ins Co,595878.0,1,,2017_auto.pdf
2017,auto,22292,Hanover Ins Co,17744284.0,1,0.82,2017_auto.pdf
2017,auto,25054,Hudson Ins Co,604842.0,1,,2017_auto.pdf
2017,auto,22624,Indiana Farmers Mut Ins Co,93833871.0,1,0.16,2017_auto.pdf
2017,auto,36447,LM Gen Ins Co,,1,,2017_auto.pdf
2017,auto,33600,LM Ins Corp,1666446.0,2,17.56,2017_auto.pdf
2017,auto,42404,Liberty Ins Corp,815224.0,1,,2017_auto.pdf
2017,auto,14941,Lighthouse Cas Co,2775797.0,2,10.54,2017_auto.pdf
2017,auto,11198,Loya Ins Co,1020790.0,2,28.66,2017_auto.pdf
2017,auto,26298,Metropolitan Prop & Cas Ins Co,10736831.0,2,2.72,2017_auto.pdf
2017,auto,41653,Milbank Ins Co,9508880.0,1,1.54,2017_auto.pdf
2017,auto,32506,Monroe Guar Ins Co,1435853.0,1,10.19,2017_auto.pdf
2017,auto,28223,Nationwide Agribusiness Ins Co,5052021.0,1,2.9,2017_auto.pdf
2017,auto,23787,Nationwide Mut Ins Co,31025294.0,2,0.94,2017_auto.pdf
2017,auto,24082,Ohio Security Ins Co,10299628.0,1,1.42,2017_auto.pdf
2017,auto,39098,Omni Ins Co,2107044.0,3,20.83,2017_auto.pdf
2017,auto,37648,Permanent Gen Assur Corp,21944533.0,8,5.33,2017_auto.pdf
2017,auto,44695,Progressive Paloverde Ins Co,247444249.0,18,1.06,2017_auto.pdf
2017,auto,38784,Progressive Southeastern Ins Co,226241918.0,8,0.52,2017_auto.pdf
2017,auto,34690,Property & Cas Ins Co Of Hartford,4753235.0,1,3.08,2017_auto.pdf
2017,auto,39217,QBE Ins Corp,264894.0,1,,2017_auto.pdf
2017,auto,13056,RLI Ins Co,1763035.0,1,8.3,2017_auto.pdf
2017,auto,25405,Safe Auto Ins Co,31047710.0,6,2.83,2017_auto.pdf
2017,auto,11215,Safeco Ins Co Of IN,119087321.0,11,1.35,2017_auto.pdf
2017,auto,19259,Selective Ins Co Of SC,15184280.0,1,0.96,2017_auto.pdf
2017,auto,19070,Standard Fire Ins Co,46312500.0,7,2.21,2017_auto.pdf
2017,auto,15199,Standard Prop & Cas Ins Co,6548561.0,2,4.47,2017_auto.pdf
2017,auto,25143,State Farm Fire & Cas Co,65484851.0,9,2.01,2017_auto.pdf
2017,auto,25178,State Farm Mut Auto Ins Co,847420643.0,26,0.45,2017_auto.pdf
2017,auto,28188,Travco Ins Co,14005377.0,3,3.13,2017_auto.pdf
2017,auto,12188,Trexis Ins Corp,14274557.0,4,4.1,2017_auto.pdf
2017,auto,11004,Trexis One Ins Corp,4207389.0,1,3.48,2017_auto.pdf
2017,auto,27120,Trumbull Ins Co,19962617.0,1,0.73,2017_auto.pdf
2017,auto,40118,Trustgard Ins Co,20860827.0,1,0.7,2017_auto.pdf
2017,auto,25968,USAA Cas Ins Co,25866514.0,4,2.26,2017_auto.pdf
2017,auto,18600,USAA Gen Ind Co,28393360.0,1,0.52,2017_auto.pdf
2017,auto,10655,Unique Ins Co,2087202.0,2,14.02,2017_auto.pdf
2017,auto,15288,United Farm Family Mut Ins Co,291607837.0,11,0.55,2017_auto.pdf
2017,auto,25941,United Serv Automobile Assn,33342.0,2,,2017_auto.pdf
2017,auto,13137,Viking Ins Co Of WI,4368438.0,1,3.35,2017_auto.pdf
2017,auto,15350,West Bend Mut Ins Co,23598227.0,2,1.24,2017_auto.pdf
2017,auto,24112,Westfield Ins Co,13384635.0,1,1.09,2017_auto.pdf
2017,auto,27090,Young Amer Ins Co,951887.0,3,,2017_auto.pdf
2017,health,52568,"Advantage Health Solutions, Inc.",,1,,2017_health.pdf
2017,health,60054,Aetna Life Ins Co,431283144.0,3,0.11,2017_health.pdf
2017,health,82406,All Savers Ins Co,60854510.0,21,5.22,2017_health.pdf
2017,health,90611,Allianz Life Ins Co Of N Amer,1979073.0,1,7.65,2017_health.pdf
2017,health,60186,Allstate Life Ins Co,385263.0,1,,2017_health.pdf
2017,health,60380,American Family Life Assur Co of Col,97230623.0,4,0.62,2017_health.pdf
2017,health,60410,American Fidelity Assur Co,41641451.0,1,0.36,2017_health.pdf
2017,health,60488,American Gen Life Ins Co,1845071.0,1,8.21,2017_health.pdf
2017,health,88366,American Retirement Life Ins Co,19021586.0,1,0.8,2017_health.pdf
2017,health,60895,American United Life Ins Co,16189553.0,1,0.94,2017_health.pdf
2017,health,61301,Ameritas Life Ins Corp,16833559.0,1,0.9,2017_health.pdf
2017,health,28207,Anthem Ins Co Inc,2776346995.0,91,0.5,2017_health.pdf
2017,health,61069,Anthem Life Ins Co,21700089.0,2,1.4,2017_health.pdf
2017,health,37273,Axis Ins Co,2694585.0,1,5.62,2017_health.pdf
2017,health,10142,CareSource IN,151710646.0,127,12.67,2017_health.pdf
2017,health,67369,Cigna Hlth & Life Ins Co,196927815.0,2,0.15,2017_health.pdf
2017,health,62065,Colonial Penn Life Ins Co,22847646.0,1,0.66,2017_health.pdf
2017,health,77828,Companion Life Ins Co,32905189.0,1,0.46,2017_health.pdf
2017,health,62359,Constitution Life Ins Co,2423166.0,1,6.25,2017_health.pdf
2017,health,20443,Continental Cas Co,8929682.0,1,1.7,2017_health.pdf
2017,health,68500,Continental Life Ins Co Brentwood,34236654.0,2,0.88,2017_health.pdf
2017,health,95831,Coordinated Care Corp,34742.0,60,,2017_health.pdf
2017,health,73474,Dentegra Ins Co,2713020.0,1,5.58,2017_health.pdf
2017,health,26921,Everest Reins Co,1129220.0,1,13.41,2017_health.pdf
2017,health,20281,Federal Ins Co,2313470.0,1,6.54,2017_health.pdf
2017,health,63258,Federated Life Ins Co,1124782.0,1,13.46,2017_health.pdf
2017,health,13935,Federated Mut Ins Co,50367979.0,2,0.6,2017_health.pdf
2017,health,70025,Genworth Life Ins Co,49694140.0,2,0.61,2017_health.pdf
2017,health,62286,Golden Rule Ins Co,53607241.0,2,0.56,2017_health.pdf
2017,health,64211,Guarantee Trust Life Ins Co,5452457.0,2,5.55,2017_health.pdf
2017,health,64246,Guardian Life Ins Co Of Amer,66771100.0,1,0.23,2017_health.pdf
2017,health,92711,HCC Life Ins Co,69624504.0,2,0.43,2017_health.pdf
2017,health,95885,Humana Hlth Plan Inc,19999561.0,2,1.51,2017_health.pdf
2017,health,73288,Humana Ins Co,169169507.0,9,0.81,2017_health.pdf
2017,health,70580,Humanadental Ins Co,8271817.0,1,1.83,2017_health.pdf
2017,health,13164,Indiana University Hlth Plans Inc,61257601.0,13,3.21,2017_health.pdf
2017,health,65676,Lincoln Natl Life Ins Co,33910689.0,1,0.45,2017_health.pdf
2017,health,15584,MDwise Marketplace Inc,146411879.0,112,11.58,2017_health.pdf
2017,health,65781,Madison Natl Life Ins Co Inc,8075259.0,1,1.87,2017_health.pdf
2017,health,61883,ManhattanLife Assur Co of Amer,1702077.0,1,8.9,2017_health.pdf
2017,health,38970,Markel Ins Co,1290543.0,1,11.73,2017_health.pdf
2017,health,31119,Medico Ins Co,34860952.0,1,0.43,2017_health.pdf
2017,health,65978,Metropolitan Life Ins Co,93753678.0,4,0.65,2017_health.pdf
2017,health,82538,National Hlth Ins Co,11906632.0,2,2.54,2017_health.pdf
2017,health,80578,Physicians Mut Ins Co,9564772.0,1,1.58,2017_health.pdf
2017,health,68284,Pyramid Life Ins Co,1809029.0,2,16.74,2017_health.pdf
2017,health,68381,Reliance Standard Life Ins Co,40014366.0,1,0.38,2017_health.pdf
2017,health,67105,Reliastar Life Ins Co,27524763.0,1,0.55,2017_health.pdf
2017,health,61700,Renaissance Life & Hlth Ins Co of Am,3899632.0,3,11.65,2017_health.pdf
2017,health,68462,Reserve Natl Ins Co,15845812.0,2,1.91,2017_health.pdf
2017,health,76325,Senior Hlth Ins Co of PA,2364492.0,2,12.81,2017_health.pdf
2017,health,95812,Southeastern IN Hlth Org Inc,30817396.0,1,0.49,2017_health.pdf
2017,health,69078,Standard Security Life Ins Co Of NY,2041058.0,1,7.42,2017_health.pdf
2017,health,68985,Starmount Life Ins Co,1680828.0,2,18.01,2017_health.pdf
2017,health,86231,Transamerica Life Ins Co,28016868.0,1,0.54,2017_health.pdf
2017,health,66281,Transamerica Premier Life Ins Co,36091685.0,5,2.1,2017_health.pdf
2017,health,11121,Unified Life Ins Co,1876350.0,4,32.28,2017_health.pdf
2017,health,92916,United Amer Ins Co,10717998.0,1,1.41,2017_health.pdf
2017,health,79413,UnitedHealthcare Ins Co,1652731300.0,50,0.46,2017_health.pdf
2017,health,97179,UnitedHealthcare Life Ins Co,,1,,2017_health.pdf
2017,health,70319,Washington Natl Ins Co,20823804.0,1,0.73,2017_health.pdf
2017,homeowners,14184,Acuity A Mut Ins Co,3409305.0,1,5.61,2017_homeowners.pdf
2017,homeowners,19232,Allstate Ins Co,36431220.0,1,0.53,2017_homeowners.pdf
2017,homeowners,17230,Allstate Prop & Cas Ins Co,39669573.0,2,0.97,2017_homeowners.pdf
2017,homeowners,37907,Allstate Vehicle & Prop Ins Co,63973096.0,3,0.9,2017_homeowners.pdf
2017,homeowners,19100,Amco Ins Co,0.0,1,,2017_homeowners.pdf
2017,homeowners,19941,American Commerce Ins Co,1039870.0,1,18.41,2017_homeowners.pdf
2017,homeowners,19275,American Family Mut Ins Co SI,76197149.0,4,1.0,2017_homeowners.pdf
2017,homeowners,37214,American States Preferred Ins Co,11335724.0,1,1.69,2017_homeowners.pdf
2017,homeowners,18988,Auto Owners Ins Co,596692.0,3,,2017_homeowners.pdf
2017,homeowners,10921,CSAA Fire & Cas Ins Co,13487153.0,1,1.42,2017_homeowners.pdf
2017,homeowners,10052,Chubb Natl Ins Co,8063435.0,1,2.37,2017_homeowners.pdf
2017,homeowners,10395,Citizens Ins Co Of The Midwest,13292360.0,2,2.88,2017_homeowners.pdf
2017,homeowners,22640,Consolidated Ins Co,43653563.0,3,1.32,2017_homeowners.pdf
2017,homeowners,42587,Depositors Ins Co,4132495.0,1,4.63,2017_homeowners.pdf
2017,homeowners,40649,Economy Premier Assur Co,1017138.0,1,18.82,2017_homeowners.pdf
2017,homeowners,26263,Erie Ins Co,66543684.0,2,0.58,2017_homeowners.pdf
2017,homeowners,26271,Erie Ins Exchange,41956.0,1,,2017_homeowners.pdf
2017,homeowners,11185,Foremost Ins Co Grand Rapids MI,10654208.0,1,1.8,2017_homeowners.pdf
2017,homeowners,15032,Guideone Mut Ins Co,0.0,1,,2017_homeowners.pdf
2017,homeowners,22357,Hartford Accident & Ind Co,780835.0,1,,2017_homeowners.pdf
2017,homeowners,30104,Hartford Underwriters Ins Co,2352046.0,1,8.14,2017_homeowners.pdf
2017,homeowners,13927,Homesite Ins Co Of The Midwest,14676614.0,3,3.91,2017_homeowners.pdf
2017,homeowners,22624,Indiana Farmers Mut Ins Co,49367666.0,1,0.39,2017_homeowners.pdf
2017,homeowners,33600,LM Ins Corp,10522187.0,1,1.82,2017_homeowners.pdf
2017,homeowners,26123,Lightning Rod Mut Ins Co,8536989.0,1,2.24,2017_homeowners.pdf
2017,homeowners,21229,Memberselect Ins Co,11121430.0,2,3.44,2017_homeowners.pdf
2017,homeowners,26298,Metropolitan Prop & Cas Ins Co,11817208.0,1,1.62,2017_homeowners.pdf
2017,homeowners,26093,Nationwide Affinity Co of Amer,16177392.0,2,2.37,2017_homeowners.pdf
2017,homeowners,23760,Nationwide Gen Ins Co,2548533.0,1,7.51,2017_homeowners.pdf
2017,homeowners,23779,Nationwide Mut Fire Ins Co,13416305.0,1,1.43,2017_homeowners.pdf
2017,homeowners,32700,Owners Ins Co,317170.0,1,,2017_homeowners.pdf
2017,homeowners,32905,Property Owners Ins Co,74650270.0,4,1.03,2017_homeowners.pdf
2017,homeowners,39217,QBE Ins Corp,2442933.0,1,7.84,2017_homeowners.pdf
2017,homeowners,11215,Safeco Ins Co Of IN,84481903.0,1,0.23,2017_homeowners.pdf
2017,homeowners,19259,Selective Ins Co Of SC,9650229.0,1,1.98,2017_homeowners.pdf
2017,homeowners,42986,Standard Guar Ins Co,11484.0,2,,2017_homeowners.pdf
2017,homeowners,25143,State Farm Fire & Cas Co,490726518.0,22,0.86,2017_homeowners.pdf
2017,homeowners,22683,Teachers Ins Co,3307795.0,1,5.79,2017_homeowners.pdf
2017,homeowners,28188,Travco Ins Co,45387524.0,5,2.11,2017_homeowners.pdf
2017,homeowners,27120,Trumbull Ins Co,7178488.0,2,5.33,2017_homeowners.pdf
2017,homeowners,18600,USAA Gen Ind Co,12585996.0,1,1.52,2017_homeowners.pdf
2017,homeowners,15288,United Farm Family Mut Ins Co,143289924.0,4,0.53,2017_homeowners.pdf
2017,homeowners,10861,Universal Prop & Cas Ins,9315969.0,5,10.27,2017_homeowners.pdf
2017,homeowners,24112,Westfield Ins Co,2493266.0,1,7.68,2017_homeowners.pdf
2017,life,62200,Accordia Life & Ann Co,12481481.0,13,20.02,2017_life.pdf
2017,life,60054,Aetna Life Ins Co,5504153.0,1,3.49,2017_life.pdf
2017,life,90611,Allianz Life Ins Co Of N Amer,8384230.0,1,2.29,2017_life.pdf
2017,life,60275,American Bankers Life Assur Co Of FL,134884.0,1,,2017_life.pdf
2017,life,60399,American Family Life Ins Co,19310481.0,2,1.99,2017_life.pdf
2017,life,60488,American Gen Life Ins Co,35611191.0,10,5.4,2017_life.pdf
2017,life,60577,American Income Life Ins Co,22255521.0,2,1.73,2017_life.pdf
2017,life,60895,American United Life Ins Co,53274786.0,1,0.36,2017_life.pdf
2017,life,61999,Americo Fin Life & Ann Ins Co,2225061.0,2,17.28,2017_life.pdf
2017,life,61689,Athene Ann & Life Co,3268319.0,25,147.06,2017_life.pdf
2017,life,61093,Atlanta Life Ins Co,25076.0,1,,2017_life.pdf
2017,life,61263,Bankers Life & Cas Co,19506480.0,4,3.94,2017_life.pdf
2017,life,87726,Brighthouse Life Ins Co,29938802.0,2,1.28,2017_life.pdf
2017,life,61832,Chesapeake Life Ins Co,776617.0,1,,2017_life.pdf
2017,life,62065,Colonial Penn Life Ins Co,6288065.0,2,6.12,2017_life.pdf
2017,life,77828,Companion Life Ins Co,1685783.0,1,11.4,2017_life.pdf
2017,life,68500,Continental Life Ins Co Brentwood,41534.0,1,,2017_life.pdf
2017,life,91642,Forethought Life Ins Co,12014649.0,1,1.6,2017_life.pdf
2017,life,91472,Globe Life & Accident Ins Co,19514449.0,3,2.96,2017_life.pdf
2017,life,62286,Golden Rule Ins Co,1094704.0,1,17.56,2017_life.pdf
2017,life,64211,Guarantee Trust Life Ins Co,397414.0,1,,2017_life.pdf
2017,life,64246,Guardian Life Ins Co Of Amer,50284001.0,1,0.38,2017_life.pdf
2017,life,58068,Independent Order Of Foresters Us Br,10931758.0,1,1.76,2017_life.pdf
2017,life,65056,Jackson Natl Life Ins Co,15237745.0,1,1.26,2017_life.pdf
2017,life,65838,John Hancock Life Ins Co USA,56323355.0,1,0.34,2017_life.pdf
2017,life,65331,Liberty Natl Life Ins Co,4321073.0,1,4.45,2017_life.pdf
2017,life,77720,LifeSecure Ins Co,18006.0,1,,2017_life.pdf
2017,life,65676,Lincoln Natl Life Ins Co,116922433.0,2,0.33,2017_life.pdf
2017,life,65722,Loyal Amer Life Ins Co,260267.0,1,,2017_life.pdf
2017,life,65935,Massachusetts Mut Life Ins Co,90963698.0,1,0.21,2017_life.pdf
2017,life,66087,Mid West Natl Life Ins Co Of TN,183096.0,1,,2017_life.pdf
2017,life,66109,Midwestern United Life Ins Co,795346.0,1,,2017_life.pdf
2017,life,66583,National Guardian Life Ins Co,12220535.0,1,1.57,2017_life.pdf
2017,life,66850,National Western Life Ins Co,4217966.0,1,4.56,2017_life.pdf
2017,life,66915,New York Life Ins Co,66092487.0,4,1.16,2017_life.pdf
2017,life,67180,Ohio State Life Ins Co,565628.0,1,,2017_life.pdf
2017,life,67873,Pioneer Amer Ins Co,964725.0,1,,2017_life.pdf
2017,life,65919,Primerica Life Ins Co,27513711.0,2,1.4,2017_life.pdf
2017,life,71161,Principal Natl Life Ins Co,7819550.0,1,2.46,2017_life.pdf
2017,life,68136,Protective Life Ins Co,30638919.0,3,1.88,2017_life.pdf
2017,life,68241,Prudential Ins Co Of Amer,92126990.0,3,0.63,2017_life.pdf
2017,life,68462,Reserve Natl Ins Co,627021.0,1,,2017_life.pdf
2017,life,93742,Securian Life Ins Co,14656014.0,2,2.62,2017_life.pdf
2017,life,86355,Standard Life & Accident Ins Co,275985.0,1,,2017_life.pdf
2017,life,69108,State Farm Life Ins Co,110899792.0,1,0.17,2017_life.pdf
2017,life,86231,Transamerica Life Ins Co,38447965.0,1,0.5,2017_life.pdf
2017,life,66281,Transamerica Premier Life Ins Co,29956884.0,9,5.78,2017_life.pdf
2017,life,80802,US Br Sun Life Assur Co of Canada,20622671.0,1,0.93,2017_life.pdf
2017,life,70955,USA Life One Ins Co Of IN,302074.0,1,,2017_life.pdf
2017,life,69892,United Farm Family Life Ins Co,105784185.0,2,0.36,2017_life.pdf
2017,life,69930,United Ins Co Of Amer,2440645.0,8,63.02,2017_life.pdf
2017,life,69868,United Of Omaha Life Ins Co,41532329.0,4,1.85,2017_life.pdf
2017,life,62235,Unum Life Ins Co Of Amer,18108367.0,1,1.06,2017_life.pdf
2017,life,70319,Washington Natl Ins Co,1011215.0,2,38.03,2017_life.pdf
2017,life,70483,Western & Southern Life Ins Co,14365010.0,1,1.34,2017_life.pdf
2017,life,92622,Western Southern Life Assur Co,18991056.0,1,1.01,2017_life.pdf
2017,life,65900,Wilco Life Ins Co,2837995.0,10,67.74,2017_life.pdf
2018,annuity,90611,Allianz Life Ins Co Of N Amer,197594781.0,1,2.41,2018_annuity.pdf
2018,annuity,60488,American Gen Life Ins Co,437576048.0,2,2.18,2018_annuity.pdf
2018,annuity,60895,American United Life Ins Co,294022364.0,1,1.62,2018_annuity.pdf
2018,annuity,87726,Brighthouse Life Ins Co,97130582.0,1,4.9,2018_annuity.pdf
2018,annuity,63274,Fidelity & Guar Life Ins Co,44046076.0,1,10.81,2018_annuity.pdf
2018,annuity,91642,Forethought Life Ins Co,137520738.0,1,3.46,2018_annuity.pdf
2018,annuity,65978,Metropolitan Life Ins Co,179566420.0,1,2.65,2018_annuity.pdf
2018,annuity,66974,North Amer Co Life & Hlth Ins,39261648.0,1,12.13,2018_annuity.pdf
2018,annuity,69108,State Farm Life Ins Co,15628317.0,2,60.94,2018_annuity.pdf
2018,annuity,80942,Voya Ins & Ann Co,4726688.0,1,100.75,2018_annuity.pdf
2018,auto,44245,21st Century Assur Co,,1,,2018_auto.pdf
2018,auto,10324,Addison Ins Co,787228.0,1,17.96,2018_auto.pdf
2018,auto,42579,Allied Prop & Cas Ins Co,7568949.0,1,1.87,2018_auto.pdf
2018,auto,19240,Allstate Ind Co,9543964.0,2,2.96,2018_auto.pdf
2018,auto,19232,Allstate Ins Co,24458160.0,4,2.31,2018_auto.pdf
2018,auto,17230,Allstate Prop & Cas Ins Co,249194063.0,26,1.47,2018_auto.pdf
2018,auto,10730,American Access Cas Co,19987602.0,8,5.66,2018_auto.pdf
2018,auto,19941,American Commerce Ins Co,158276.0,1,,2018_auto.pdf
2018,auto,10386,American Family Ins Co,61737030.0,4,0.92,2018_auto.pdf
2018,auto,19275,American Family Mut Ins Co SI,93459247.0,5,0.76,2018_auto.pdf
2018,auto,10864,American Freedom Ins Co,9504835.0,4,5.95,2018_auto.pdf
2018,auto,19992,American Select Ins Co,22711940.0,1,0.62,2018_auto.pdf
2018,auto,19283,American Standard Ins Co of WI,4060967.0,1,3.48,2018_auto.pdf
2018,auto,23396,Amerisure Mut Ins Co,4750120.0,1,2.98,2018_auto.pdf
2018,auto,11558,AssuranceAmerica Ins Co,4699995.0,2,6.02,2018_auto.pdf
2018,auto,21210,Auto Club Grp Ins Co,8206512.0,1,1.72,2018_auto.pdf
2018,auto,18988,Auto Owners Ins Co,131101130.0,6,0.65,2018_auto.pdf
2018,auto,15512,Automobile Club Interins Exch,3053394.0,1,4.63,2018_auto.pdf
2018,auto,19658,Bristol W Ins Co,16288163.0,4,3.47,2018_auto.pdf
2018,auto,37770,CSAA Gen Ins Co,18628725.0,2,1.52,2018_auto.pdf
2018,auto,20230,Central Mut Ins Co,14502414.0,1,0.97,2018_auto.pdf
2018,auto,22640,Consolidated Ins Co,62911691.0,17,3.82,2018_auto.pdf
2018,auto,35289,Continental Ins Co,1793816.0,1,7.88,2018_auto.pdf
2018,auto,42587,Depositors Ins Co,35392252.0,7,2.8,2018_auto.pdf
2018,auto,42781,Direct Gen Ins Co,470822.0,1,,2018_auto.pdf
2018,auto,13688,Elephant Ins Co,8533463.0,2,3.31,2018_auto.pdf
2018,auto,26263,Erie Ins Co,4388539.0,1,3.22,2018_auto.pdf
2018,auto,26271,Erie Ins Exch,169218682.0,6,0.5,2018_auto.pdf
2018,auto,25712,Esurance Ins Co,18504894.0,1,0.76,2018_auto.pdf
2018,auto,10806,Farmers New Century Ins Co,13902466.0,1,1.02,2018_auto.pdf
